index,Order,MS SubClass,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
968,1027,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.4868332,488.9929949,622.2305168,Ex,Y,SBrkr,941,0,1733,1.001999062,2,0,3,1,TA,5,0,1.998003305,379.2692527,Y,0,0,7,2007,WD ,Normal,158000
969,1464,60,RL,9100,IR1,Lvl,Inside,SawyerW,1Fam,2Story,6,5,1994,1950,Gable,VinylSd,VinylSd,Gd,PConc,0.000706577,1136.411625,653.3930612,Ex,Y,SBrkr,832,0,1456,0.001998953,2,1,4,1,Gd,9,1,1.99800262,369.1040165,Y,0,0,4,2006,WD ,Normal,158000
970,754,20,RL,9600,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,1994,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.001110788,1749.076589,1227.368279,Ex,Y,SBrkr,864,0,1040,0.001999926,2,0,3,1,Gd,6,0,1.998005602,401.1183742,Y,0,0,5,2007,WD ,Normal,145000
972,754,20,RL,9600,IR1,Lvl,Inside,StoneBr,1Fam,1Story,9,5,2008,1950,Hip,CemntBd,CmentBd,TA,PConc,1566.926506,842.0256428,1149.783562,Ex,Y,SBrkr,806,0,1494,1.001999935,2,0,3,1,TA,10,1,2.998006539,595.3466529,Y,0,0,6,2007,WD ,Normal,175000
973,2447,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,559.3099309,487.4590845,621.493918,Ex,Y,SBrkr,941,0,1416,1.001999249,2,0,3,1,TA,5,0,1.998002564,378.9878962,Y,0,0,7,2007,WD ,Normal,158000
974,378,60,RL,9000,Reg,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2007,1950,Hip,VinylSd,VinylSd,Gd,PConc,1558.581332,495.7585735,615.8220738,Ex,Y,SBrkr,1838,0,1456,0.001999915,2,1,3,1,Ex,7,1,2.998009542,606.9040432,Y,0,0,6,2007,WD ,Normal,175000
975,70,190,RL,6000,Reg,Lvl,Inside,OldTown,TwnhsE,SFoyer,8,5,2006,2000,Gable,VinylSd,VinylSd,TA,CBlock,1022.979268,152.6488113,586.3070045,TA,Y,SBrkr,520,0,987,1.001999891,2,0,2,1,Gd,5,0,1.99800284,370.727873,Y,0,0,5,2006,WD ,Normal,115000
978,2603,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1976,2007,Gable,Wd Sdng,VinylSd,TA,CBlock,993.2954612,834.1473535,1243.379516,TA,Y,SBrkr,1728,0,1283,1.00199967,2,0,3,1,TA,7,1,1.998005723,402.4129519,Y,0,0,6,2009,WD ,Normal,140000
981,754,60,RL,11650,Reg,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2007,2007,Gable,VinylSd,VinylSd,Gd,PConc,1629.060389,475.4291971,1307.931004,Ex,Y,SBrkr,864,0,1456,1.001999879,2,0,3,1,Ex,7,1,2.998008762,616.8140923,Y,0,0,5,2007,WD ,Normal,125000
984,378,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1963,1950,Gable,VinylSd,VinylSd,TA,PConc,553.4391989,487.2123743,613.3760371,Ex,Y,SBrkr,930,0,1456,0.001999326,2,0,3,1,TA,5,0,1.998003084,382.0112343,Y,0,0,7,2007,WD ,Normal,158000
986,27,120,RL,3907,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,5,2005,2001,Gable,VinylSd,VinylSd,Gd,CBlock,610.0742648,515.441567,1191.464513,Ex,Y,SBrkr,1728,0,1728,0.001999961,2,0,2,1,Gd,6,1,1.998001288,391.5490816,Y,0,0,5,2009,WD ,Normal,140000
987,378,60,RL,9100,Reg,Lvl,Inside,SawyerW,1Fam,2Story,7,5,2007,2004,Gable,VinylSd,VinylSd,Gd,PConc,0.001082042,775.7067479,590.647975,Ex,Y,SBrkr,728,0,1456,0.001999477,2,1,3,1,Gd,7,0,1.998001118,377.1212154,Y,0,0,5,2007,WD ,Normal,181000
990,1464,20,RL,7692,Reg,Lvl,Inside,BrkSide,1Fam,1Story,7,5,2006,2007,Gable,MetalSd,MetalSd,Gd,PConc,1658.014626,157.0766132,1303.063673,Ex,Y,SBrkr,1440,0,1456,1.00199982,2,0,3,1,Gd,7,1,2.998008229,610.5194407,Y,0,0,6,2006,WD ,Normal,125000
992,632,20,RL,9000,IR1,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1954,1950,Gable,VinylSd,VinylSd,TA,CBlock,565.4690173,154.9334467,598.8894076,TA,Y,SBrkr,864,0,864,1.001999598,1,0,3,1,TA,5,0,0.998003396,187.7498678,Y,0,0,7,2006,WD ,Normal,110000
993,754,50,RM,3907,IR1,Lvl,Inside,BrkSide,1Fam,1.5Fin,7,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,1662.668332,444.4594489,1245.698768,Ex,Y,SBrkr,848,0,848,1.001999739,2,0,2,1,Gd,7,1,2.998007489,616.6784251,Y,0,0,6,2007,WD ,Normal,125000
994,326,90,RL,1680,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1961,2005,Gable,MetalSd,HdBoard,TA,CBlock,527.559549,549.1400504,960.080536,TA,Y,SBrkr,1080,0,1092,0.001999919,1,0,3,1,TA,7,0,0.998000854,189.4302203,Y,0,0,6,2006,WD ,Normal,130000
997,326,20,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,1910,2007,Gable,VinylSd,VinylSd,TA,CBlock,0.000872125,204.3233154,586.8088213,Ex,Y,SBrkr,864,0,1040,0.001998899,1,0,3,1,TA,6,0,0.998006002,196.1418985,Y,0,0,6,2007,WD ,Normal,140000
999,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,557.2443434,488.9412763,621.8031339,Ex,Y,SBrkr,941,0,1733,1.001999052,2,0,3,1,TA,5,0,1.998003545,378.8278044,Y,0,0,7,2007,WD ,Normal,158000
1000,839,20,RL,8400,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,1950,1950,Gable,VinylSd,VinylSd,TA,PConc,0.000683348,494.0251465,570.5249327,TA,Y,SBrkr,864,0,1040,0.001999636,1,0,3,1,TA,6,0,0.998002575,381.9512535,Y,0,0,5,2008,WD ,Normal,140000
1004,1027,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.3012401,487.9268713,619.5689563,Ex,Y,SBrkr,941,0,2358,1.001999135,2,0,3,1,TA,5,0,1.998002566,379.4479546,Y,0,0,7,2007,WD ,Normal,158000
1006,378,20,RL,9000,Reg,Lvl,Inside,Somerst,1Fam,1Story,6,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.000744175,516.118259,606.6332678,Ex,Y,SBrkr,864,0,1456,0.00199894,2,1,3,1,Gd,7,1,1.998001273,383.9494993,Y,0,0,8,2007,WD ,Normal,158000
1007,1482,20,RL,4923,IR1,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2006,2002,Gable,VinylSd,VinylSd,Gd,PConc,586.6126476,1776.075094,1218.560436,Ex,Y,SBrkr,864,0,1728,0.001999975,2,0,3,1,Gd,6,1,1.998005824,625.8907786,Y,0,0,5,2007,WD ,Normal,170000
1008,754,80,RL,9600,Reg,Lvl,Inside,Gilbert,1Fam,SLvl,6,5,1977,1998,Gable,VinylSd,Plywood,TA,PConc,532.7281789,198.978262,884.8515186,Ex,Y,SBrkr,864,0,1656,1.001999475,2,0,3,1,TA,7,1,1.998004235,376.000725,Y,0,0,6,2007,WD ,Normal,140000
1010,754,20,RL,9600,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,5,1976,1950,Gable,VinylSd,Plywood,TA,CBlock,959.7339031,510.0787094,903.23677,TA,Y,SBrkr,864,0,864,0.001998509,2,0,3,1,TA,6,1,1.998009928,387.4946262,Y,0,0,7,2006,WD ,Normal,140000
1015,754,20,RL,9600,Reg,Lvl,Inside,Gilbert,1Fam,1Story,6,5,2006,2004,Gable,VinylSd,VinylSd,Gd,PConc,533.5400732,1682.662962,1217.723695,Ex,Y,SBrkr,1721,0,1040,0.001999713,2,0,3,1,Gd,6,0,1.998001987,371.2894883,Y,0,0,5,2007,WD ,Normal,108000
1016,1293,60,RL,8400,Reg,Lvl,Inside,Sawyer,1Fam,2Story,6,5,1980,1950,Gable,Wd Sdng,VinylSd,TA,CBlock,569.5025833,499.8074941,596.7598975,TA,Y,SBrkr,816,0,1092,0.00199991,2,0,3,1,TA,7,1,1.998012623,377.0910197,Y,0,0,7,2008,WD ,Normal,130000
1017,2284,20,RL,1680,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,5,1990,1950,Gable,VinylSd,VinylSd,TA,PConc,571.654494,157.6170456,-158.8654985,Ex,Y,SBrkr,816,0,1092,0.00199984,2,0,3,1,TA,6,0,1.99800141,381.990009,Y,0,0,5,2008,WD ,Normal,108000
1019,839,50,RL,6000,IR1,Lvl,Inside,OldTown,1Fam,1.5Fin,5,7,1955,2000,Gable,Wd Sdng,Wd Sdng,TA,CBlock,480.5903466,486.1655167,557.0230338,Ex,Y,SBrkr,864,0,864,1.00199948,2,0,3,1,Gd,7,1,1.998008799,375.5904275,Y,0,0,10,2008,WD ,Normal,125000
1020,1293,80,RL,7692,IR1,Lvl,Inside,NAmes,1Fam,SLvl,6,5,1966,1950,Gable,VinylSd,Plywood,TA,CBlock,521.518207,213.9174342,569.0398811,Gd,Y,SBrkr,864,0,1680,1.00199968,2,0,3,1,Gd,6,0,1.998012811,195.9568865,Y,0,0,6,2008,WD ,Normal,190000
1023,2447,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,554.3691163,489.1376216,620.9475456,Ex,Y,SBrkr,1098,0,2358,1.00199913,2,0,3,1,TA,5,0,1.998002707,379.1608588,Y,0,0,7,2007,WD ,Normal,158000
1024,27,120,RL,3907,Reg,Lvl,Inside,NAmes,TwnhsE,1Story,6,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,998.835259,515.1963484,1183.970508,Ex,Y,SBrkr,1728,0,1728,1.001999916,2,0,2,1,Gd,5,1,1.998001396,392.3688555,Y,0,0,5,2007,WD ,Normal,170000
1025,2101,90,RL,1680,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,2004,2005,Gable,BrkFace,HdBoard,TA,PConc,574.470758,864.2981361,1342.556531,TA,Y,SBrkr,672,0,1728,0.001999996,2,0,3,1,TA,6,0,1.998000546,399.108516,Y,0,0,11,2008,WD ,Normal,130000
1026,2284,50,RL,1680,Reg,Lvl,Inside,IDOTRR,1Fam,1.5Fin,6,5,1976,1950,Gable,Stucco,Wd Sdng,TA,BrkTil,567.0271028,502.9391171,591.7237989,Ex,Y,SBrkr,990,0,1092,0.001999912,2,0,3,1,TA,6,0,0.998002006,376.9831613,Y,0,0,7,2006,WD ,Normal,108000
1027,2784,50,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,5,6,1990,1950,Gable,MetalSd,MetalSd,TA,BrkTil,530.0148094,498.3239111,598.0964926,Gd,Y,SBrkr,864,0,864,0.001998801,2,0,3,1,TA,6,0,0.998003449,189.5013979,Y,0,0,3,2006,WD ,Normal,110000
1028,754,60,RL,4923,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2005,1950,Gable,VinylSd,VinylSd,Gd,PConc,0.000840122,517.494895,883.4186972,Ex,Y,SBrkr,1838,0,1456,0.0019999,2,0,3,1,TA,6,1,1.998007859,381.4935782,Y,0,0,7,2006,WD ,Normal,170000
1029,121,20,RL,9600,Reg,Lvl,Inside,NridgHt,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,VinylSd,TA,CBlock,0.001131153,474.2704538,592.2516797,TA,Y,SBrkr,1337,0,1456,0.001999407,2,0,3,1,TA,6,1,-0.001998018,-0.001603555,Y,0,0,6,2009,WD ,Normal,235000
1030,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,2005,1950,Gable,VinylSd,VinylSd,TA,PConc,550.8191836,492.207686,622.8365523,Ex,Y,SBrkr,941,0,1456,1.00199903,2,0,3,1,TA,5,0,1.998003836,381.4884905,Y,0,0,7,2006,WD ,Normal,158000
1031,839,20,RL,8400,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1950,1950,Gable,HdBoard,HdBoard,TA,CBlock,541.4832783,193.8985074,614.4506083,TA,Y,SBrkr,864,0,864,0.001998598,1,0,3,1,TA,5,1,0.998003154,181.7888646,Y,0,0,6,2008,WD ,Normal,140000
1032,1464,60,RL,8400,Reg,Lvl,Inside,OldTown,1Fam,2Story,6,6,1958,1950,Gable,VinylSd,HdBoard,TA,CBlock,0.000968206,514.3283,555.6408547,TA,Y,SBrkr,936,0,1092,0.001999697,2,0,4,1,TA,7,0,0.998000999,190.8523303,Y,0,0,7,2008,WD ,Normal,130000
1033,754,20,RL,7692,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,5,1970,2008,Gable,Wd Sdng,Plywood,TA,CBlock,1001.412746,136.5063231,560.1138843,TA,Y,SBrkr,1208,0,1646,0.001999804,1,1,3,1,TA,6,1,1.998003289,423.1757148,Y,0,0,7,2009,WD ,Normal,140000
1035,754,20,RL,4923,Reg,Lvl,Inside,NoRidge,1Fam,1Story,9,5,2004,2004,Gable,VinylSd,VinylSd,Gd,PConc,1624.839226,808.8485381,1309.617212,Ex,Y,SBrkr,912,0,2260,1.00199977,2,0,3,1,Gd,8,1,2.998015824,619.161259,Y,0,0,6,2007,WD ,Normal,145000
1036,754,20,RL,7692,Reg,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2008,2007,Gable,VinylSd,VinylSd,Gd,PConc,1653.496322,798.3270541,863.6263746,Ex,Y,SBrkr,1440,0,1494,1.001999731,2,0,3,1,Gd,7,1,1.998006187,396.8687758,Y,0,0,5,2009,WD ,Normal,250000
1037,326,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,2007,2006,Gable,HdBoard,VinylSd,TA,PConc,572.1092276,1733.775437,1225.6651,Ex,Y,SBrkr,1040,0,1040,0.001999881,2,0,3,1,TA,6,0,1.998001689,371.4821411,Y,0,0,5,2007,WD ,Normal,175000
1038,326,20,RL,7692,IR1,Lvl,Inside,Sawyer,1Fam,1Story,5,5,2006,2006,Gable,HdBoard,VinylSd,TA,CBlock,1672.361683,136.4183768,631.5936191,TA,Y,SBrkr,1189,0,1416,0.001999498,2,0,3,1,TA,5,1,1.99800803,381.2457466,Y,0,0,7,2006,New,Normal,115000
1039,1027,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,554.5754023,489.2206397,622.5861581,Ex,Y,SBrkr,941,0,1733,1.00199904,2,0,3,1,TA,5,0,1.998003108,379.2809901,Y,0,0,7,2007,WD ,Normal,158000
1040,1293,120,RL,1680,IR1,Lvl,Inside,BrDale,TwnhsE,1Story,6,7,2006,2007,Gable,Wd Sdng,Wd Sdng,Gd,CBlock,1000.753704,473.3364095,574.9976631,TA,Y,SBrkr,672,0,1728,0.001999955,2,0,2,1,Gd,5,1,1.998001852,417.600263,Y,0,0,7,2008,WD ,Normal,140000
1041,754,20,RL,9600,Reg,Lvl,Inside,Somerst,1Fam,1Story,6,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.001073343,1763.81439,1243.093178,Ex,Y,SBrkr,1040,0,1040,0.001999886,2,0,3,1,Gd,6,0,1.998004645,379.6711601,Y,0,0,8,2007,New,Partial,150000
1044,378,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,554.5596069,489.9943637,620.6200811,Ex,Y,SBrkr,930,0,2358,1.001999129,2,0,3,1,TA,5,0,1.998002986,379.1096519,Y,0,0,7,2006,WD ,Normal,158000
1045,2163,20,RL,9600,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1954,2006,Gable,MetalSd,MetalSd,TA,CBlock,595.4933102,491.3632908,660.1097478,Gd,Y,SBrkr,864,0,864,0.00199834,1,1,3,1,TA,6,0,1.998006655,389.6168236,Y,0,0,7,2009,WD ,Normal,135000
1048,228,60,RL,6000,IR1,Lvl,Inside,CollgCr,1Fam,2Story,6,5,2005,1950,Gable,VinylSd,VinylSd,TA,PConc,554.8715998,491.9040552,614.728394,Ex,Y,SBrkr,941,0,1456,0.001999269,2,1,3,1,TA,5,0,1.998002483,377.6744049,Y,0,0,7,2007,WD ,Normal,158000
1049,1464,60,RL,7692,Reg,Lvl,Inside,Edwards,1Fam,SFoyer,6,5,1978,1950,Gable,HdBoard,HdBoard,TA,CBlock,953.4631408,176.3543428,590.6903057,TA,Y,SBrkr,864,0,1625,1.00199978,1,1,3,1,TA,6,1,1.99800433,587.0812571,Y,0,0,6,2007,WD ,Normal,130000
1050,1293,90,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1961,1977,Gable,MetalSd,Wd Sdng,TA,CBlock,0.001189214,1849.738181,1327.879254,TA,Y,SBrkr,672,0,1092,0.001999979,2,0,3,1,TA,6,0,1.998001228,384.4048272,Y,0,0,11,2006,WD ,Normal,159000
1052,1293,70,RM,6000,Reg,Lvl,Inside,OldTown,1Fam,2Story,4,6,1910,1950,Gable,VinylSd,VinylSd,TA,BrkTil,0.000969104,807.5615787,580.5979153,TA,Y,SBrkr,672,0,1646,0.001999249,1,0,3,1,TA,7,0,-0.001998784,-0.001305999,Y,0,0,4,2008,WD ,Normal,130000
1053,2163,120,RL,4923,Reg,Lvl,Inside,NridgHt,1Fam,1Story,7,5,2006,2006,Gable,HdBoard,VinylSd,Gd,PConc,503.3295931,1708.521307,1197.195705,Ex,Y,SBrkr,1040,0,1040,0.00199997,2,0,2,1,Gd,6,0,1.998001355,400.1377141,Y,0,0,5,2007,WD ,Normal,170000
1054,378,60,RL,6120,Reg,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2007,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.00110315,837.1381066,1335.353056,Ex,Y,SBrkr,864,0,864,0.001999834,2,1,3,1,Ex,7,1,2.998007015,403.6983093,Y,0,0,5,2007,New,Partial,125000
1055,1027,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,560.1421786,488.8411482,622.1861668,Ex,Y,SBrkr,941,0,1733,1.001999097,2,0,3,1,TA,5,0,1.998002709,378.5056841,Y,0,0,7,2006,WD ,Normal,158000
1057,1293,60,RL,9000,Reg,Lvl,Inside,Edwards,1Fam,2Story,4,5,2005,1950,Gable,MetalSd,VinylSd,Gd,PConc,0.000696486,503.0967925,585.82568,Ex,Y,SBrkr,864,0,1456,0.001999875,2,0,3,1,Gd,7,1,2.99800767,602.6955055,Y,0,0,6,2007,WD ,Normal,140000
1058,1293,60,RL,8400,Reg,Lvl,Inside,NPkVill,1Fam,2Story,6,5,1958,1950,Gable,VinylSd,VinylSd,TA,PConc,0.000830829,1126.037165,568.7984616,Ex,Y,SBrkr,864,0,1032,0.001999859,2,0,3,1,Gd,7,1,2.998006565,594.6910102,Y,0,0,7,2006,WD ,Normal,130000
1059,2163,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,557.5204663,487.9288643,623.7387157,Ex,Y,SBrkr,941,0,2358,1.001999063,2,0,3,1,TA,5,0,1.998002388,378.6653384,Y,0,0,7,2007,WD ,Normal,158000
1060,754,60,RL,10182,IR1,Lvl,Inside,NoRidge,1Fam,2Story,9,5,1994,2004,Gable,VinylSd,VinylSd,Gd,PConc,1601.726607,495.5840136,1276.50731,Ex,Y,SBrkr,864,0,1656,1.001999641,2,1,3,1,Gd,10,1,2.9980152,626.2248819,Y,0,0,6,2007,WD ,Normal,125000
1061,754,90,RL,6120,Reg,Lvl,Inside,NAmes,1Fam,2Story,5,5,1993,2005,Gable,BrkFace,Wd Sdng,TA,CBlock,595.5488064,1835.807639,1384.248505,TA,Y,SBrkr,1080,0,1092,0.001999987,2,0,3,1,TA,6,0,1.998001886,395.5230805,Y,0,0,11,2006,WD ,Normal,140000
1063,1482,20,RL,6240,IR1,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2006,1999,Gable,VinylSd,VinylSd,Gd,PConc,545.0987444,1733.181898,1234.143475,Ex,Y,SBrkr,1114,0,864,0.001999919,2,0,3,1,TA,7,1,1.998003744,369.4235127,Y,0,0,8,2008,WD ,Normal,290000
1064,350,50,RM,1680,Reg,Lvl,Inside,Blmngtn,1Fam,1Story,6,5,2005,2007,Gable,MetalSd,MetalSd,TA,CBlock,979.515073,507.4843663,592.0652115,TA,Y,SBrkr,816,0,2169,1.001999324,1,0,2,1,Gd,6,0,1.998005875,393.9711296,Y,0,0,5,2008,WD ,Normal,140000
1067,121,20,RL,8400,Reg,Lvl,Inside,Sawyer,1Fam,1Story,6,5,1976,1950,Gable,Wd Sdng,Plywood,TA,CBlock,894.9878194,501.3431343,582.6636302,TA,Y,SBrkr,1040,0,1092,0.001999616,2,1,3,1,TA,7,1,1.998001133,378.3839819,Y,0,0,6,2009,WD ,Normal,175000
1071,99,120,RL,3907,IR1,Lvl,Inside,NWAmes,TwnhsE,1Story,5,5,2006,2007,Gable,Wd Sdng,CmentBd,Gd,PConc,578.0613249,508.955753,855.9302944,TA,Y,SBrkr,1728,0,1728,0.00199962,2,0,2,1,Gd,5,1,1.998002583,390.6577948,Y,0,0,7,2008,WD ,Normal,130000
1072,2284,190,RM,6000,Reg,Lvl,Inside,OldTown,2fmCon,1Story,5,5,1910,1950,Gable,BrkFace,MetalSd,TA,BrkTil,0.001213944,152.7835368,-157.6352585,TA,Y,SBrkr,672,0,1092,0.001999668,2,0,3,1,TA,7,0,0.998000884,377.5848442,Y,0,0,6,2006,WD ,Normal,115000
1074,326,50,RL,7692,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,6,5,1950,1950,Gable,VinylSd,VinylSd,TA,CBlock,545.6597182,478.8603018,571.3303375,Ex,Y,SBrkr,1152,0,1646,0.001999295,1,0,3,1,TA,7,0,1.998004264,380.0684261,Y,0,0,6,2007,WD ,Normal,140000
1076,27,120,RL,3907,IR1,Lvl,Inside,NridgHt,1Fam,1Story,6,5,2006,2007,Gable,HdBoard,HdBoard,TA,BrkTil,615.9306925,1116.435796,1175.404485,Ex,Y,SBrkr,1728,0,1728,0.001999847,2,0,3,1,TA,7,0,-0.001999294,-0.001576529,Y,0,0,6,2007,WD ,Normal,130000
1078,27,20,RL,8400,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1967,1950,Gable,HdBoard,HdBoard,TA,CBlock,475.5256052,123.6398911,619.0664104,TA,Y,SBrkr,864,0,864,1.001998856,1,0,3,1,TA,6,0,1.998003502,387.4754984,Y,0,0,6,2007,WD ,Normal,130000
1079,70,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1976,2006,Gable,VinylSd,VinylSd,TA,CBlock,456.2137467,508.8537071,624.8026481,Ex,Y,SBrkr,848,0,1092,0.001999841,1,0,3,1,TA,6,0,1.998001264,393.5937948,Y,0,0,6,2008,WD ,Normal,140000
1080,1464,60,RL,11104,Reg,Lvl,Inside,Somerst,1Fam,2Story,6,5,2005,2004,Gable,VinylSd,VinylSd,Gd,PConc,0.000840081,522.5695396,578.3700387,Ex,Y,SBrkr,728,0,1646,0.001999621,2,1,3,1,Gd,8,1,1.99800096,379.3742549,Y,0,0,7,2007,WD ,Normal,170000
1081,99,30,RL,1680,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,5,1976,1950,Gable,MetalSd,MetalSd,TA,BrkTil,0.001147419,171.6970601,590.8910212,TA,Y,SBrkr,672,0,1092,0.001999864,1,0,3,1,TA,9,1,1.998001071,375.7508851,Y,0,0,7,2006,WD ,Normal,108000
1083,437,20,RL,1680,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,5,1920,1950,Gable,VinylSd,VinylSd,TA,BrkTil,0.001207541,1133.869622,623.7298345,TA,N,SBrkr,672,0,1092,0.001999673,2,0,3,1,TA,6,0,-0.00199844,-0.001470842,Y,0,0,4,2008,WD ,Normal,130000
1086,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.5545729,488.9243543,622.3975398,Ex,Y,SBrkr,941,0,2358,1.00199909,2,0,3,1,TA,5,0,1.998003491,379.1807185,Y,0,0,7,2007,WD ,Normal,158000
1088,1293,85,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,SLvl,6,5,1976,2007,Gable,Plywood,Wd Sdng,TA,CBlock,0.001230657,148.6887198,583.8303604,Ex,Y,SBrkr,1268,0,1181,0.001999733,2,0,3,1,TA,6,1,1.998003078,379.1617692,Y,0,0,6,2007,WD ,Normal,140000
1089,1293,120,RL,4923,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,8,1968,2007,Gable,VinylSd,VinylSd,Gd,CBlock,551.8808225,1837.141277,1244.924251,Ex,Y,SBrkr,1728,0,1728,0.001999888,1,0,2,1,Gd,5,1,1.99800239,396.9560069,Y,0,0,6,2007,WD ,Normal,170000
1090,1027,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,557.9833096,488.3151372,621.6110005,Ex,Y,SBrkr,941,0,2358,1.001999147,2,0,3,1,TA,5,0,1.998002935,379.1342334,Y,0,0,7,2007,WD ,Normal,158000
1092,839,20,RL,7692,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,5,1970,2008,Gable,VinylSd,VinylSd,TA,PConc,547.2676992,190.411041,1257.095483,Ex,Y,SBrkr,1152,0,1040,0.001999876,1,0,3,1,TA,7,0,1.998002559,405.5943646,Y,0,0,6,2007,WD ,Normal,115000
1093,126,20,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,1Story,7,5,2008,2007,Gable,VinylSd,VinylSd,Gd,PConc,1064.803145,459.3780847,1191.153312,Ex,Y,SBrkr,876,0,1040,1.001998819,2,0,2,1,Gd,5,0,1.998000565,409.2653798,Y,0,0,5,2007,WD ,Normal,290000
1094,754,20,RL,9600,Reg,Lvl,Inside,SawyerW,1Fam,1Story,5,5,2006,2004,Gable,VinylSd,VinylSd,TA,PConc,572.0396211,1682.206133,1210.391526,Ex,Y,SBrkr,894,0,1040,0.001999908,2,0,3,1,Gd,6,0,1.998005144,401.0452279,Y,0,0,5,2007,WD ,Normal,145000
